45770,Urszula,ZAWADZKA,F,2002-01-02,Person must be adult
45791,Anna,KOWALSKA,F,2001-03-25,Person must be adult
45797,Walenty,WÓJCIK,M,2001-12-31,Person must be adult
45802,Mirosław,KACZMARCZYK,M,2001-11-23,Person must be adult
45830,Bernard,MALINOWSKI,M,2002-05-15,Person must be adult
45884,Walentyna,GRABOWSKA,F,2002-05-10,Person must be adult
45905,Karolina,MICHALSKA,F,2001-06-10,Person must be adult
45936,Stanisław,JAWORSKI,M,2002-12-13,Person must be adult
45967,Hubert,KACZMAREK,M,2002-05-02,Person must be adult
46033,Bernard,JAKUBOWSKI,M,2001-02-03,Person must be adult
46101,Aneta,KACZMAREK,F,2001-11-21,Person must be adult
46116,Jerzy,PAWLAK,M,2001-05-16,Person must be adult
46154,Apolonia,WYSOCKA,F,2001-02-20,Person must be adult
46287,Stanisława,DUDEK,F,2001-10-04,Person must be adult
46297,Lucyna,GÓRECKA,F,2002-07-28,Person must be adult
46301,Halina,NOWAKOWSKA,F,2001-03-24,Person must be adult
46312,Arkadiusz,MAZUREK,M,2001-04-14,Person must be adult
46331,Justyna,KRAWCZYK,F,2002-01-14,Person must be adult
46338,Honorata,OSTROWSKA,F,2002-02-20,Person must be adult
46412,Waldemar,ADAMCZYK,M,2001-07-19,Person must be adult
46414,Eugeniusz,ADAMCZYK,M,2002-09-16,Person must be adult
46422,Tomasz,CZARNECKI,M,2001-01-06,Person must be adult
46439,Wojciech,GÓRSKI,M,2001-07-26,Person must be adult
46473,Franciszek,KAMIŃSKI,M,2002-05-09,Person must be adult
46488,Teresa,CIEŚLAK,F,2001-11-01,Person must be adult
46516,Adolf,DĄBROWSKI,M,2002-06-19,Person must be adult
46529,Sebastian,GAJEWSKI,M,2002-04-11,Person must be adult
46539,Marcin,SZULC,M,2001-07-28,Person must be adult
46574,Ilona,WYSOCKA,F,2002-04-07,Person must be adult
46586,Marianna,KALINOWSKA,F,2000-11-22,Person must be adult
46588,Stanisław,MARCINIAK,M,2002-07-24,Person must be adult
46638,Łukasz,GŁOWACKI,M,2002-06-19,Person must be adult
46667,Bronisława,WASILEWSKA,F,2002-05-05,Person must be adult
46808,Wiesława,ZALEWSKA,F,2002-10-28,Person must be adult
46812,Beata,CIEŚLAK,F,2002-01-24,Person must be adult
46826,Adolf,JAKUBOWSKI,M,2002-10-07,Person must be adult
46845,Przemysław,WIECZOREK,M,2002-12-21,Person must be adult
46886,Bronisław,NOWICKI,M,2001-04-30,Person must be adult
46921,Wanda,MACIEJEWSKA,F,2001-12-01,Person must be adult
46927,Przemysław,WÓJCIK,M,2000-10-12,Person must be adult
46930,Wincenty,JAWORSKI,M,2001-02-28,Person must be adult
46966,Janina,WOJCIECHOWSKA,F,2000-10-01,Person must be adult
47003,Monika,WITKOWSKA,F,2001-05-09,Person must be adult
47066,Benedykt,CZARNECKI,M,2002-09-04,Person must be adult
47090,Radosław,ZALEWSKI,M,2002-12-25,Person must be adult
47144,Damian,ZAKRZEWSKI,M,2002-06-23,Person must be adult
47175,Krystyna,MAZUR,F,2001-08-08,Person must be adult
47180,Renata,DUDEK,F,2002-12-10,Person must be adult
47183,Maria,KUBIAK,F,2002-02-16,Person must be adult
47194,Beata,KRÓL,F,2000-09-26,Person must be adult
47203,Leonard,JABŁOŃSKI,M,2000-10-31,Person must be adult
47217,Wojciech,PAWLAK,M,2002-02-16,Person must be adult
47282,Jacek,JAWORSKI,M,2001-08-14,Person must be adult
47356,Szczepan,SIKORA,M,2002-05-05,Person must be adult
47368,Benedykt,DUDA,M,2002-06-28,Person must be adult
47387,Weronika,KAŹMIERCZAK,F,2002-09-10,Person must be adult
47397,Alicja,MARCINIAK,F,2001-11-07,Person must be adult
47427,Mieczysław,ADAMCZYK,M,2001-12-09,Person must be adult
47431,Renata,PAWŁOWSKA,F,2000-09-21,Person must be adult
47457,Ewa,GAJEWSKA,F,2001-06-11,Person must be adult
47506,Aleksander,JABŁOŃSKI,M,2001-06-16,Person must be adult
47515,Renata,GŁOWACKA,F,2002-08-28,Person must be adult
47522,Eugenia,KOWALSKA,F,2000-12-05,Person must be adult
47713,Sylwia,WYSOCKA,F,2000-09-16,Person must be adult
47718,Grzegorz,ANDRZEJEWSKI,M,2001-03-19,Person must be adult
47725,Tadeusz,OSTROWSKI,M,2002-11-30,Person must be adult
47741,Stanisława,MARCINIAK,F,2002-12-14,Person must be adult
47814,Gerard,KONIECZNY,M,2002-03-02,Person must be adult
47835,Henryka,WALCZAK,F,2002-10-19,Person must be adult
47842,Wacława,LEWANDOWSKA,F,2000-12-09,Person must be adult
47873,Bogusław,ADAMSKI,M,2002-12-14,Person must be adult
47883,Urszula,OLSZEWSKA,F,2001-07-30,Person must be adult
47885,Mirosława,LIS,F,2002-04-04,Person must be adult
47949,Aniela,WILK,F,2002-01-07,Person must be adult
47974,Bogumił,SZEWCZYK,M,2002-01-26,Person must be adult
47992,Gabriela,NOWICKA,F,2002-09-18,Person must be adult
48028,Róża,CIEŚLAK,F,2001-02-24,Person must be adult
48045,Aldona,KAMIŃSKA,F,2002-11-09,Person must be adult
48047,Jarosław,SIKORSKI,M,2002-08-29,Person must be adult
48067,Eugenia,SOBCZAK,F,2001-02-13,Person must be adult
48069,Zygmunt,KUCHARSKI,M,2001-09-27,Person must be adult
48132,Janina,CZARNECKA,F,2002-11-23,Person must be adult
48174,Bernard,KWIATKOWSKI,M,2001-07-08,Person must be adult
48178,Andrzej,SZEWCZYK,M,2001-10-31,Person must be adult
48215,Jadwiga,PAWLAK,F,2000-12-03,Person must be adult
48236,Apolonia,BŁASZCZYK,F,2001-08-06,Person must be adult
48277,Łukasz,JAWORSKI,M,2002-01-29,Person must be adult
48282,Jerzy,MICHALSKI,M,2000-10-31,Person must be adult
48283,Lucjan,ZIELIŃSKI,M,2001-11-23,Person must be adult
48289,Violetta,KACZMAREK,F,2001-02-07,Person must be adult
48298,Henryka,WALCZAK,F,2000-09-19,Person must be adult
48317,Tadeusz,WRÓBLEWSKI,M,2002-02-09,Person must be adult
48359,Agnieszka,PRZYBYLSKA,F,2002-01-08,Person must be adult
48371,Paweł,KAMIŃSKI,M,2001-05-24,Person must be adult
48407,Lesław,KALINOWSKI,M,2002-10-21,Person must be adult
48452,Jacek,BŁASZCZYK,M,2001-05-24,Person must be adult
48453,Rozalia,NOWAKOWSKA,F,2002-08-26,Person must be adult
48466,Emilia,ZAKRZEWSKA,F,2002-06-27,Person must be adult
48473,Irena,DĄBROWSKA,F,2002-02-08,Person must be adult
48476,Barbara,LASKOWSKA,F,2002-11-05,Person must be adult
48494,Leszek,ANDRZEJEWSKI,M,2001-12-23,Person must be adult
48514,Alojzy,KAŹMIERCZAK,M,2002-01-12,Person must be adult
48542,Marzena,SZCZEPAŃSKA,F,2002-08-22,Person must be adult
48558,Norbert,WITKOWSKI,M,2001-09-08,Person must be adult
48602,Stanisława,WYSOCKA,F,2000-11-30,Person must be adult
48619,Damian,SIKORA,M,2001-07-28,Person must be adult
48666,Julia,KOWALCZYK,F,2001-03-11,Person must be adult
48694,Antoni,SZEWCZYK,M,2002-05-19,Person must be adult
48727,Krystyna,GÓRSKA,F,2002-01-10,Person must be adult
48741,Lesław,CZERWIŃSKI,M,2002-01-02,Person must be adult
48758,Mariusz,DUDEK,M,2002-01-02,Person must be adult
48767,Przemysław,MAZUREK,M,2001-04-09,Person must be adult
48768,Sylwia,STĘPIEŃ,F,2001-12-13,Person must be adult
48788,Wiktor,WOJCIECHOWSKI,M,2000-10-13,Person must be adult
48833,Edmund,MALINOWSKI,M,2002-03-10,Person must be adult
48893,Ewa,PRZYBYLSKA,F,2001-02-02,Person must be adult
48912,Piotr,MAJEWSKI,M,2001-06-27,Person must be adult
48915,Genowefa,SADOWSKA,F,2001-07-26,Person must be adult
48937,Bogdan,JABŁOŃSKI,M,2001-05-09,Person must be adult
49002,Rozalia,MALINOWSKA,F,2001-03-12,Person must be adult
49012,Robert,BORKOWSKI,M,2001-12-27,Person must be adult
49018,Gertruda,KOWALSKA,F,2002-09-15,Person must be adult
49090,Benedykt,BARANOWSKI,M,2001-04-25,Person must be adult
49112,Wiktor,KOŁODZIEJ,M,2002-03-21,Person must be adult
49224,Arkadiusz,WASILEWSKI,M,2001-06-05,Person must be adult
49230,Grzegorz,KUBIAK,M,2001-11-16,Person must be adult
49237,Zuzanna,GÓRECKA,F,2002-02-22,Person must be adult
49259,Bronisława,KOŁODZIEJ,F,2002-10-31,Person must be adult
49270,Alfreda,CHMIELEWSKA,F,2001-10-14,Person must be adult
49272,Władysław,BRZEZIŃSKI,M,2000-10-16,Person must be adult
49309,Norbert,RUTKOWSKI,M,2001-09-15,Person must be adult
49340,Henryka,GRABOWSKA,F,2001-06-10,Person must be adult
49346,Alicja,KAMIŃSKA,F,2001-05-02,Person must be adult
49353,Krystyna,URBAŃSKA,F,2001-12-08,Person must be adult
49361,Łucja,ZIELIŃSKA,F,2001-02-02,Person must be adult
49393,Leonard,MARCINIAK,M,2001-03-29,Person must be adult
49405,Ludwika,GÓRSKA,F,2001-01-01,Person must be adult
49409,Damian,BOROWSKI,M,2002-12-13,Person must be adult
49437,Ludwik,KONIECZNY,M,2002-10-16,Person must be adult
49501,Helena,BOROWSKA,F,2000-10-07,Person must be adult
49506,Krzysztof,KOZŁOWSKI,M,2002-01-08,Person must be adult
49510,Rudolf,PAWŁOWSKI,M,2001-10-27,Person must be adult
49549,Teodor,KUCHARSKI,M,2002-10-31,Person must be adult
49553,Bogumiła,SIKORSKA,F,2000-11-19,Person must be adult
49578,Cezary,WRÓBLEWSKI,M,2001-07-08,Person must be adult
49581,Helena,MAZUR,F,2000-12-21,Person must be adult
49632,Rudolf,PIETRZAK,M,2001-03-05,Person must be adult
49638,Maciej,PIETRZAK,M,2000-11-03,Person must be adult
49647,Bogdan,SZYMAŃSKI,M,2002-07-25,Person must be adult
49649,Wioletta,BOROWSKA,F,2001-11-22,Person must be adult
49650,Halina,MACIEJEWSKA,F,2001-05-13,Person must be adult
49661,Stefan,MRÓZ,M,2000-12-10,Person must be adult
49680,Antoni,KRAWCZYK,M,2002-12-26,Person must be adult
49738,Lesław,MARCINIAK,M,2002-12-25,Person must be adult
49762,Krystian,WRÓBLEWSKI,M,2002-04-17,Person must be adult
49773,Bronisław,MALINOWSKI,M,2001-06-01,Person must be adult
49811,Pelagia,WILK,F,2002-12-17,Person must be adult
49813,Lech,ZAKRZEWSKI,M,2001-08-18,Person must be adult
49838,Kazimierz,CIEŚLAK,M,2002-01-18,Person must be adult
49841,Bożena,BOROWSKA,F,2000-09-21,Person must be adult
49847,Adolf,GÓRSKI,M,2001-01-17,Person must be adult
49870,Adela,SADOWSKA,F,2001-05-05,Person must be adult
49874,Cecylia,KOWALCZYK,F,2002-07-16,Person must be adult
49879,Zdzisława,KOZŁOWSKA,F,2002-06-26,Person must be adult
49916,Leon,BŁASZCZYK,M,2000-11-03,Person must be adult
49918,Beata,ZIELIŃSKA,F,2002-11-02,Person must be adult
49923,Stanisław,MRÓZ,M,2000-12-03,Person must be adult
49937,Aldona,WIECZOREK,F,2001-12-14,Person must be adult
49958,Mirosław,STĘPIEŃ,M,2002-03-31,Person must be adult
49963,Brygida,SZYMCZAK,F,2001-04-27,Person must be adult
49969,Marek,ADAMCZYK,M,2000-11-02,Person must be adult
50008,Małgorzata,SAWICKA,F,2001-08-13,Person must be adult
50185,Karolina,WOJCIECHOWSKA,F,2002-07-02,Person must be adult
50245,Małgorzata,CZARNECKA,F,2001-09-12,Person must be adult
50271,Iwona,CIEŚLAK,F,2001-12-29,Person must be adult
50298,Marian,LIS,M,2001-01-16,Person must be adult
50312,Dorota,PRZYBYLSKA,F,2001-01-10,Person must be adult
50343,Marta,ANDRZEJEWSKA,F,2002-02-22,Person must be adult
50367,Wiesław,KOŁODZIEJ,M,2001-06-23,Person must be adult
50445,Gabriela,PRZYBYLSKA,F,2002-05-16,Person must be adult
50461,Gerard,KOWALCZYK,M,2002-03-14,Person must be adult
50550,Ludwik,URBAŃSKI,M,2001-04-14,Person must be adult
50552,Honorata,SZULC,F,2001-10-19,Person must be adult
50559,Ilona,WILK,F,2002-09-05,Person must be adult
50575,Weronika,NOWICKA,F,2002-10-20,Person must be adult
50590,Karol,URBAŃSKI,M,2002-03-10,Person must be adult
50678,Danuta,DĄBROWSKA,F,2001-11-10,Person must be adult
50735,Iwona,DUDEK,F,2002-08-06,Person must be adult
50738,Lucjan,SIKORA,M,2002-02-27,Person must be adult
50744,Jarosław,ZAKRZEWSKI,M,2001-02-16,Person must be adult
50765,Marta,WOŹNIAK,F,2002-11-12,Person must be adult
50771,Cecylia,DUDEK,F,2000-10-10,Person must be adult
50858,Grzegorz,WOŹNIAK,M,2002-02-14,Person must be adult
50876,Damian,JABŁOŃSKI,M,2000-10-05,Person must be adult
50879,Jarosław,SIKORSKI,M,2001-01-03,Person must be adult
50903,Tadeusz,WOJCIECHOWSKI,M,2002-02-11,Person must be adult
50951,Sławomir,KACZMARCZYK,M,2001-12-14,Person must be adult
50957,Jolanta,SIKORSKA,F,2002-06-06,Person must be adult
50959,Leszek,SAWICKI,M,2000-10-22,Person must be adult
51003,Waldemar,KUCHARSKI,M,2001-12-30,Person must be adult
51004,Hanna,JAWORSKA,F,2001-09-04,Person must be adult
51012,Marta,MICHALSKA,F,2001-04-16,Person must be adult
51015,Alina,JABŁOŃSKA,F,2002-10-04,Person must be adult
51103,Bolesław,CHMIELEWSKI,M,2001-01-05,Person must be adult
51129,Renata,MAKOWSKA,F,2002-05-11,Person must be adult
51243,Sebastian,KRÓL,M,2001-08-20,Person must be adult
51244,Aleksander,SOBCZAK,M,2002-08-20,Person must be adult
51286,Genowefa,LIS,F,2001-05-05,Person must be adult
51288,Rafał,NOWAK,M,2002-04-25,Person must be adult
51299,Celina,WITKOWSKA,F,2001-07-29,Person must be adult
51335,Ludwik,URBAŃSKI,M,2001-04-13,Person must be adult
51349,Sylwester,PAWLAK,M,2000-09-23,Person must be adult
51355,Czesława,LASKOWSKA,F,2002-05-11,Person must be adult
51377,Maciej,KONIECZNY,M,2001-10-11,Person must be adult
51430,Feliks,KOWALCZYK,M,2001-08-21,Person must be adult
51435,Paweł,JAKUBOWSKI,M,2002-10-28,Person must be adult
51491,Józefa,KRUPA,F,2000-11-21,Person must be adult
51577,Brygida,PRZYBYLSKA,F,2002-07-01,Person must be adult
51656,Norbert,SAWICKI,M,2001-04-05,Person must be adult
51657,Adam,ZAJĄC,M,2001-02-01,Person must be adult
51678,Hubert,WIŚNIEWSKI,M,2001-01-27,Person must be adult
51701,Antoni,MICHALSKI,M,2002-11-04,Person must be adult
51718,Gabriela,WŁODARCZYK,F,2002-05-19,Person must be adult
51775,Bożena,ADAMSKA,F,2002-12-07,Person must be adult
51812,Pelagia,KUCHARSKA,F,2001-05-31,Person must be adult
51829,Adolf,OSTROWSKI,M,2001-09-23,Person must be adult
51830,Alfred,WRÓBEL,M,2001-10-02,Person must be adult
51961,Walenty,ZIELIŃSKI,M,2002-03-29,Person must be adult
51963,Stefan,KRAWCZYK,M,2000-12-16,Person must be adult
52050,Stanisława,PAWLAK,F,2000-11-05,Person must be adult
52064,Zdzisława,BOROWSKA,F,2002-01-03,Person must be adult
52093,Irena,MAKOWSKA,F,2002-04-25,Person must be adult
52154,Jan,SOBCZAK,M,2002-11-22,Person must be adult
52158,Danuta,KALINOWSKA,F,2002-08-01,Person must be adult
52194,Gertruda,WRÓBEL,F,2002-11-19,Person must be adult
52253,Czesława,ZAKRZEWSKA,F,2002-01-04,Person must be adult
52300,Marcin,MAZUR,M,2001-02-13,Person must be adult
52322,Michał,NOWICKI,M,2001-06-28,Person must be adult
52350,Marianna,BŁASZCZYK,F,2001-09-23,Person must be adult
52366,Wacława,KAMIŃSKA,F,2000-11-28,Person must be adult
52378,Franciszek,ZAJĄC,M,2000-11-26,Person must be adult
52380,Kazimierz,PAWŁOWSKI,M,2001-02-12,Person must be adult
52383,Aleksander,RUTKOWSKI,M,2000-10-04,Person must be adult
52400,Lidia,ZAWADZKA,F,2002-11-03,Person must be adult
52404,Franciszek,RUTKOWSKI,M,2002-12-08,Person must be adult
52407,Celina,NOWICKA,F,2002-04-01,Person must be adult
52416,Antoni,ADAMSKI,M,2001-08-04,Person must be adult
52586,Henryka,WIECZOREK,F,2001-12-05,Person must be adult
52626,Ryszard,KACZMAREK,M,2001-04-27,Person must be adult
52638,Hanna,WIECZOREK,F,2002-07-06,Person must be adult
52650,Julia,WRÓBLEWSKA,F,2001-03-07,Person must be adult
52669,Aniela,KUBIAK,F,2001-03-17,Person must be adult
52673,Janusz,WILK,M,2002-02-15,Person must be adult
52724,Sylwia,GŁOWACKA,F,2001-07-06,Person must be adult
52752,Józef,WOJCIECHOWSKI,M,2000-12-07,Person must be adult
52813,Grażyna,GRABOWSKA,F,2002-11-19,Person must be adult
52833,Karol,RUTKOWSKI,M,2002-11-28,Person must be adult
52916,Edyta,WIŚNIEWSKA,F,2001-07-04,Person must be adult
52947,Brygida,MRÓZ,F,2002-06-26,Person must be adult
52960,Alina,LIS,F,2002-02-06,Person must be adult
52961,Sylwester,CHMIELEWSKI,M,2000-10-17,Person must be adult
52962,Walentyna,JABŁOŃSKA,F,2001-02-24,Person must be adult
53013,Zofia,JASIŃSKA,F,2001-01-07,Person must be adult
53023,Władysław,PIETRZAK,M,2001-05-07,Person must be adult
53065,Joachim,ZAKRZEWSKI,M,2001-06-10,Person must be adult
53092,Dariusz,WÓJCIK,M,2002-12-16,Person must be adult
53165,Szczepan,ZAKRZEWSKI,M,2002-11-06,Person must be adult
53174,Waldemar,KWIATKOWSKI,M,2002-09-24,Person must be adult
53196,Lucjan,BARAN,M,2002-07-07,Person must be adult
53283,Emil,NOWAK,M,2002-05-31,Person must be adult
53291,Pelagia,ZAKRZEWSKA,F,2001-08-30,Person must be adult
53292,Przemysław,KRAWCZYK,M,2001-08-25,Person must be adult
53296,Jakub,SOKOŁOWSKI,M,2002-09-06,Person must be adult
53360,Adela,BOROWSKA,F,2001-01-25,Person must be adult
53398,Wincenty,BARANOWSKI,M,2001-07-14,Person must be adult
53468,Agnieszka,BĄK,F,2001-05-24,Person must be adult
53479,Andrzej,OSTROWSKI,M,2002-06-09,Person must be adult
53505,Genowefa,MAJEWSKA,F,2002-03-17,Person must be adult
53543,Genowefa,WŁODARCZYK,F,2002-06-09,Person must be adult
53577,Łukasz,ZIÓŁKOWSKI,M,2002-05-06,Person must be adult
53581,Józefa,CHMIELEWSKA,F,2001-12-04,Person must be adult
53619,Leokadia,NOWAKOWSKA,F,2002-02-23,Person must be adult
53624,Zuzanna,JANKOWSKA,F,2001-06-16,Person must be adult
53654,Przemysław,PIOTROWSKI,M,2000-11-07,Person must be adult
53657,Wanda,JAKUBOWSKA,F,2001-05-03,Person must be adult
53668,Jadwiga,MALINOWSKA,F,2002-10-27,Person must be adult
53671,Violetta,KOŁODZIEJ,F,2001-06-27,Person must be adult
53682,Marian,KRUPA,M,2001-12-25,Person must be adult
53740,Bernard,URBAŃSKI,M,2001-12-29,Person must be adult
53755,Wioletta,KOZŁOWSKA,F,2002-02-16,Person must be adult
53816,Grzegorz,RUTKOWSKI,M,2002-08-10,Person must be adult
53847,Beata,PAWLAK,F,2001-08-20,Person must be adult
53860,Wincenty,BRZEZIŃSKI,M,2002-12-02,Person must be adult
53884,Agata,MAKOWSKA,F,2000-12-05,Person must be adult
53885,Jolanta,JANKOWSKA,F,2002-10-17,Person must be adult
53904,Bogumiła,WOJCIECHOWSKA,F,2001-07-20,Person must be adult
53939,Janusz,NOWAKOWSKI,M,2000-10-02,Person must be adult
53948,Bogumił,KALINOWSKI,M,2002-03-04,Person must be adult
53979,Wiesław,SIKORSKI,M,2002-09-01,Person must be adult
53980,Halina,MICHALSKA,F,2001-06-10,Person must be adult
54021,Mirosław,DUDEK,M,2001-09-24,Person must be adult
54051,Marcin,BARANOWSKI,M,2001-09-23,Person must be adult
54052,Józefa,SZEWCZYK,F,2002-10-28,Person must be adult
54066,Hanna,KRAWCZYK,F,2002-07-26,Person must be adult
54081,Marzena,PIETRZAK,F,2002-03-01,Person must be adult
54124,Alfred,KWIATKOWSKI,M,2001-02-18,Person must be adult
54154,Marianna,SIKORA,F,2002-03-05,Person must be adult
54198,Marianna,JABŁOŃSKA,F,2002-07-03,Person must be adult
54201,Eugeniusz,SIKORA,M,2002-12-18,Person must be adult
54213,Alfred,PRZYBYLSKI,M,2001-04-11,Person must be adult
54217,Julian,SZCZEPAŃSKI,M,2001-05-24,Person must be adult
54250,Franciszka,KAŹMIERCZAK,F,2001-11-04,Person must be adult
54255,Halina,KOŁODZIEJ,F,2002-01-28,Person must be adult
54295,Sylwia,ZAWADZKA,F,2002-12-20,Person must be adult
54317,Natalia,CIEŚLAK,F,2000-09-26,Person must be adult
54334,Krzysztof,ZIELIŃSKI,M,2002-08-13,Person must be adult
54335,Barbara,MARCINIAK,F,2001-03-01,Person must be adult
54348,Izabela,WITKOWSKA,F,2001-03-04,Person must be adult
54373,Czesław,WIŚNIEWSKI,M,2002-12-22,Person must be adult
54386,Eugenia,SIKORA,F,2001-12-25,Person must be adult
54449,Olga,ZAKRZEWSKA,F,2002-08-02,Person must be adult
54451,Rudolf,BARANOWSKI,M,2002-06-06,Person must be adult
54497,Jan,MACIEJEWSKI,M,2001-05-16,Person must be adult
54531,Jarosław,JAKUBOWSKI,M,2002-10-19,Person must be adult
54565,Marianna,MRÓZ,F,2001-11-04,Person must be adult
54567,Urszula,ZAJĄC,F,2001-07-28,Person must be adult
54572,Marta,ZAWADZKA,F,2001-08-06,Person must be adult
54578,Kazimiera,GŁOWACKA,F,2001-05-11,Person must be adult
54624,Paweł,ZAKRZEWSKI,M,2002-12-03,Person must be adult
54631,Marta,KOZŁOWSKA,F,2000-10-19,Person must be adult
54702,Marian,ADAMSKI,M,2000-12-14,Person must be adult
54712,Maria,BRZEZIŃSKA,F,2002-03-26,Person must be adult
54725,Dorota,KUBIAK,F,2001-03-16,Person must be adult
54779,Bernadeta,WIECZOREK,F,2001-10-05,Person must be adult
54790,Izabela,KOWALSKA,F,2002-04-08,Person must be adult
54819,Roman,MICHALSKI,M,2002-06-06,Person must be adult
54859,Roman,SZYMAŃSKI,M,2001-12-27,Person must be adult
54860,Emilia,SIKORSKA,F,2002-04-23,Person must be adult
54938,Edmund,JABŁOŃSKI,M,2002-09-23,Person must be adult
54955,Joachim,SZYMCZAK,M,2001-07-03,Person must be adult
55022,Janusz,BOROWSKI,M,2001-01-04,Person must be adult
55038,Łucja,KOZŁOWSKA,F,2002-06-25,Person must be adult
55049,Regina,BĄK,F,2002-06-17,Person must be adult
55074,Róża,GŁOWACKA,F,2001-06-10,Person must be adult
55089,Czesława,WIECZOREK,F,2002-02-14,Person must be adult
55128,Krystian,URBAŃSKI,M,2001-06-18,Person must be adult
55136,Hanna,ZALEWSKA,F,2002-04-17,Person must be adult
55151,Gertruda,WŁODARCZYK,F,2002-01-14,Person must be adult
55159,Roman,TOMASZEWSKI,M,2001-12-24,Person must be adult
55186,Barbara,PAWLAK,F,2002-07-03,Person must be adult
55205,Bernard,WRÓBLEWSKI,M,2002-11-20,Person must be adult
55240,Elżbieta,MRÓZ,F,2002-01-30,Person must be adult
55247,Jacek,BORKOWSKI,M,2001-05-04,Person must be adult
55256,Walentyna,WALCZAK,F,2002-06-06,Person must be adult
55287,Teodor,KACZMARCZYK,M,2002-06-29,Person must be adult
55288,Marcin,MAZUREK,M,2002-11-01,Person must be adult
55293,Bożena,KOWALSKA,F,2002-11-28,Person must be adult
55296,Bożena,BRZEZIŃSKA,F,2001-09-21,Person must be adult
55308,Roman,KUBIAK,M,2002-12-17,Person must be adult
55320,Norbert,WIŚNIEWSKI,M,2001-08-02,Person must be adult
55344,Eugenia,WASILEWSKA,F,2000-12-28,Person must be adult
55395,Leokadia,KOŁODZIEJ,F,2002-06-13,Person must be adult
55407,Katarzyna,DUDA,F,2000-12-26,Person must be adult
55425,Maciej,ZIÓŁKOWSKI,M,2001-05-24,Person must be adult
55429,Irena,ANDRZEJEWSKA,F,2002-09-11,Person must be adult
55439,Damian,SZULC,M,2002-10-23,Person must be adult
55450,Hanna,NOWAKOWSKA,F,2000-11-12,Person must be adult
55452,Ignacy,URBAŃSKI,M,2002-12-24,Person must be adult
55485,Hanna,SZULC,F,2000-10-05,Person must be adult
55486,Aleksandra,PRZYBYLSKA,F,2001-05-29,Person must be adult
55595,Bogdan,KAŹMIERCZAK,M,2002-09-20,Person must be adult
55620,Jarosław,WITKOWSKI,M,2002-05-27,Person must be adult
55621,Grażyna,ZAWADZKA,F,2002-01-19,Person must be adult
55641,Romuald,WYSOCKI,M,2002-02-08,Person must be adult
55655,Genowefa,WŁODARCZYK,F,2001-09-16,Person must be adult
55661,Emilia,BOROWSKA,F,2000-09-26,Person must be adult
55669,Stanisława,ADAMSKA,F,2001-03-13,Person must be adult
55673,Edyta,BORKOWSKA,F,2000-09-28,Person must be adult
55696,Józef,GRABOWSKI,M,2001-11-23,Person must be adult
55735,Janusz,PIOTROWSKI,M,2000-12-17,Person must be adult
55736,Alfred,KUBIAK,M,2001-10-20,Person must be adult
55737,Włodzimierz,CIEŚLAK,M,2002-02-03,Person must be adult
55759,Beata,GRABOWSKA,F,2000-10-30,Person must be adult
55776,Agata,GÓRECKA,F,2002-04-23,Person must be adult
55777,Zdzisław,KACZMAREK,M,2001-10-09,Person must be adult
55809,Grażyna,GÓRSKA,F,2001-07-29,Person must be adult
55821,Eleonora,KWIATKOWSKA,F,2000-11-01,Person must be adult
55853,Julia,DUDA,F,2001-06-06,Person must be adult
55871,Alfred,MICHALSKI,M,2000-10-12,Person must be adult
55912,Czesław,JABŁOŃSKI,M,2001-04-27,Person must be adult
55950,Urszula,JANKOWSKA,F,2001-12-02,Person must be adult
56008,Agata,DĄBROWSKA,F,2002-03-28,Person must be adult
56059,Renata,ADAMCZYK,F,2002-11-15,Person must be adult
56063,Antoni,NOWAKOWSKI,M,2002-11-22,Person must be adult
56083,Leon,SOKOŁOWSKI,M,2001-11-27,Person must be adult
56086,Leszek,SOKOŁOWSKI,M,2002-04-10,Person must be adult
56131,Marianna,KWIATKOWSKA,F,2002-11-14,Person must be adult
56136,Lucyna,SIKORSKA,F,2001-09-05,Person must be adult
56190,Rafał,KONIECZNY,M,2002-10-24,Person must be adult
56226,Teresa,WIŚNIEWSKA,F,2002-01-17,Person must be adult
56234,Kazimierz,BRZEZIŃSKI,M,2002-04-01,Person must be adult
56236,Andrzej,URBAŃSKI,M,2002-01-01,Person must be adult
56318,Karolina,DUDEK,F,2002-07-12,Person must be adult
56356,Adolf,STĘPIEŃ,M,2000-11-26,Person must be adult
56359,Agnieszka,KOŁODZIEJ,F,2002-11-16,Person must be adult
56366,Maciej,MALINOWSKI,M,2002-07-11,Person must be adult
56369,Leon,CIEŚLAK,M,2002-05-17,Person must be adult
56389,Bogdan,PAWLAK,M,2002-08-30,Person must be adult
56423,Bożena,JAWORSKA,F,2000-09-26,Person must be adult
56446,Alfred,BORKOWSKI,M,2000-11-09,Person must be adult
56457,Natalia,KRAWCZYK,F,2002-05-24,Person must be adult
56522,Szczepan,KRÓL,M,2002-04-04,Person must be adult
56602,Arkadiusz,BRZEZIŃSKI,M,2002-10-21,Person must be adult
56647,Izabela,WYSOCKA,F,2000-10-07,Person must be adult
56662,Bronisław,MICHALSKI,M,2002-02-23,Person must be adult
56693,Tadeusz,SIKORA,M,2001-05-12,Person must be adult
56744,Jerzy,WRÓBEL,M,2002-09-29,Person must be adult
56792,Ryszard,GAJEWSKI,M,2002-11-15,Person must be adult
56826,Kazimiera,WALCZAK,F,2002-10-21,Person must be adult
